_
0	0	84.7763272340652	3.426521288929507e-12
0	1	116.32909859654382	5.945821612840519e-12
0	2	117.07840806977724	2.311253410880454e-12
0	3	111.85749784057778	2.1543655748246237e-12
0	4	117.19474356176404	6.508571459562518e-12
0	5	122.37331392757056	7.042899596854113e-12
0	6	119.37083649871934	2.0406787371030077e-12
0	7	116.1543754712526	-1.4790657587582245e-12
0	8	114.73263901411663	-4.206412995699793e-14
0	9	105.33114627833108	2.0406787371030077e-12
0	10	86.85225808491818	1.248281478183344e-12
0	11	69.65810969597051	-1.6484591469634324e-13
1	0	89.14080534148182	5.661604518536479e-13
1	1	121.791604235066	3.042259777430445e-12
1	2	123.36558715331175	-3.2969182939268646e-14
1	3	118.53968414217634	-6.707523425575346e-13
1	4	123.75571559488466	3.009290594491176e-12
1	5	128.30183133965556	3.826698957709596e-12
1	6	124.2563053059005	-7.548806024715305e-13
1	7	119.76772318345648	-5.040874384576455e-12
1	8	117.07628825593895	-4.191633706795983e-12
1	9	106.64822276573268	-1.9895196601282805e-12
1	10	87.59343766638	-3.034301698789932e-12
1	11	70.41294255811441	-4.160938260611147e-12
1	19	66.17017052503608	-5.6547833082731815e-12
1	20	71.38133230892677	-2.198703441536054e-12
1	21	70.74045658432358	-1.0629719326971098e-12
1	22	68.73265352852553	2.2737367544323207e-14
1	23	67.9273651121947	7.037215254968033e-13
1	24	64.62254268745895	-1.3312728697201238e-12
2	0	92.84226352845566	-1.6427748050773518e-12
2	1	126.0871730600423	1.20508047984913e-13
2	2	127.89164707949593	-3.475406629149802e-12
2	3	122.90165905778902	-3.0809133022557946e-12
2	4	127.60798116442791	2.6614088710630313e-12
2	5	131.42182670518042	1.723492459859699e-12
2	6	126.59703689672007	-4.339426595834084e-12
2	7	121.47723785091796	-9.10745256987866e-12
2	8	118.4796702999503	-8.288907338283024e-12
2	9	108.19563060741628	-4.9806203605839985e-12
2	10	89.78480726932975	-5.419451554189436e-12
2	11	73.7146275273276	-6.751861292286776e-12
2	12	63.44278965348422	-6.467644197982736e-12
2	17	64.2228587955138	-8.961933417594991e-12
2	18	70.41860224107288	-7.502194421249441e-12
2	19	78.37421183347745	-4.0506620280211794e-12
2	20	83.32108977515769	-2.7910118660656736e-12
2	21	82.15593153996271	-3.876721166307107e-13
2	22	79.42529572120165	-1.659827830735594e-13
2	23	77.74515336521989	-3.6607161746360364e-13
2	24	73.44353436677761	-3.254854163969867e-12
2	25	66.22480646550822	-3.5208813642384487e-12
2	26	61.098830321567306	-3.2923708204180003e-12
3	0	95.01710144089363	-3.1866420613368974e-12
3	1	128.33845208876588	-2.850129021680914e-12
3	2	129.85610541489694	-5.013589543523267e-12
3	3	124.30401060664919	-5.896936272620224e-12
3	4	128.33488838050917	-2.4999735614983367e-12
3	5	131.56468957954286	1.4824763638898731e-12
3	6	126.45246378138503	-8.407141649513506e-12
3	7	121.50330326924885	-1.1544898370630107e-11
3	8	119.21595882078702	-1.1607426131376998e-11
3	9	110.16329246490479	-7.963762982399203e-12
3	10	93.38745980145885	-7.578364602522924e-12
3	11	79.16082430123714	-1.0542180461925455e-11
3	12	70.70596563923067	-1.0758185453596524e-11
3	13	63.179490497745604	-1.3415046851150692e-11
3	15	60.850915274188374	-1.194393917103298e-11
3	16	68.37035262570078	-7.62156560085714e-12
3	17	74.30483997035671	-5.439915184979327e-12
3	18	79.68953615434137	-5.9890226111747324e-12
3	19	86.64501524447458	-4.092726157978177e-14
3	20	90.55350883875903	-1.8667378753889354e-12
3	21	88.42339253228776	-1.5609202819177881e-12
3	22	84.8574344482033	-1.6211743059102446e-12
3	23	82.47203310706475	-1.6086687537608669e-12
3	24	77.5541098618514	-2.858087100321427e-12
3	25	69.74906128241491	-6.1118043959140775e-12
3	26	64.01569378601621	-6.4437699620611965e-12
3	27	60.75579126086655	-3.1718627724330875e-12
4	0	95.36611176635078	-3.3423930290155115e-12
4	1	128.34211687294007	-3.1354829843621703e-12
4	2	129.22037808416803	-5.168203642824665e-12
4	3	122.91608913582068	-5.027231964049861e-12
4	4	126.3188335610288	-3.1013769330456854e-12
4	5	129.28613384046443	1.226680979016237e-12
4	6	124.46783292393475	-3.5481662052916364e-12
4	7	120.46167045204439	-6.147047315607779e-12
4	8	119.7329025186547	-3.4026470530079677e-12
4	9	112.69322799096885	-4.1745806811377405e-12
4	10	98.12208770497409	-4.046114554512315e-12
4	11	85.97620304470867	-6.654090611846186e-12
4	12	79.17038056226743	-7.81938069849275e-12
4	13	72.62111008604667	-1.6883632270037196e-11
4	14	67.72238762333906	-1.8945911506307312e-11
4	15	69.86023653778096	-1.3400267562246882e-11
4	16	76.11708483246477	-7.818243830115534e-12
4	17	80.37262813997397	-9.844143278314732e-12
4	18	83.94388175316872	-9.906671039061621e-12
4	19	89.22288790561379	-4.679350240621716e-12
4	20	91.80218122439555	-2.6716406864579767e-12
4	21	88.80553784535915	-1.823536877054721e-12
4	22	84.84588253673812	-7.321432349272073e-13
4	23	82.45814993912855	-3.2093794288812206e-12
4	24	77.78864597377219	-5.577476258622483e-12
4	25	70.32499468070255	-9.106315701501445e-12
4	26	64.8915481581315	-1.0436451702844351e-11
4	27	61.80796775162401	-7.502194421249441e-12
5	0	94.21978651319651	-1.2653345038415865e-12
5	1	126.59086166880778	-2.867182047339156e-12
5	2	126.6718670285236	-3.9267433749046176e-12
5	3	119.61525336452364	-7.546532287960872e-12
5	4	122.57873546645382	-2.3374013835564254e-12
5	5	125.65608786127018	-2.2373569663614034e-12
5	6	121.64131722297896	-7.382823241641745e-12
5	7	119.14100732682378	-1.2146301742177457e-11
5	8	120.4787298525209	-7.837570592528209e-12
5	9	115.79168894179062	-4.218918547849171e-12
5	10	103.50008678660666	-6.781419870094396e-12
5	11	93.18542816074267	-6.207301339600235e-12
5	12	87.4461747749413	-8.542428986402229e-12
5	13	81.00600269497869	-8.874394552549348e-12
5	14	75.22989785288789	-1.0720668797148391e-11
5	15	75.64572058449394	-1.2659029380301946e-11
5	16	79.62094160499079	-6.563141141668894e-12
5	17	81.4074169556429	-1.0599023880786263e-11
5	18	82.7093463372218	-1.1376641850802117e-11
5	19	86.24860176103532	-5.520632839761675e-12
5	20	87.83287935389903	-7.272547009051777e-12
5	21	84.65567800382262	-4.108642315259203e-12
5	22	81.25506651700579	-5.809397407574579e-12
5	23	79.97677975623435	-6.99628799338825e-12
5	24	76.71440375401761	-6.879190550534986e-12
5	25	70.69776115073869	-9.880523066385649e-12
5	26	66.54048122545673	-1.1293650459265337e-11
5	27	64.43302354111397	-9.18475961952936e-12
5	28	60.39027724809159	-8.178631105693057e-12
6	0	92.38663079758011	-2.744400262599811e-12
6	1	124.06732000199267	1.0368239600211383e-12
6	2	123.36138532819807	-3.818740879069083e-12
6	3	115.67477795084652	-4.6213699533836914e-12
6	4	118.42517378068534	1.872422217275016e-12
6	5	121.90674590674848	1.814441930036992e-12
6	6	118.9971542024784	-6.350546755129471e-12
6	7	118.23596539341678	-1.0966232366627083e-11
6	8	121.72793452350004	-9.902123565552757e-12
