0	0	123	0
0	1	127	0
0	2	127	0
0	3	120	0
0	4	120	0
0	5	131	0
0	6	130	0
0	7	137	0
0	8	138	0
0	9	137	0
0	10	45	0
0	11	38	0
0	12	42	0
0	13	43	0
0	14	44	0
0	15	46	0
0	16	48	0
0	17	50	0
0	18	54	0
0	19	56	0
0	20	54	0
0	21	49	0
0	22	41	0
0	23	57	0
0	24	72	0
0	25	67	0
0	26	53	0
0	27	38	0
0	28	39	0
0	29	27	0
0	30	32	0
0	31	34	0
0	32	28	0
0	33	32	0
0	34	48	0
0	35	43	0
0	36	45	0
0	37	52	0
0	38	41	0
0	39	35	0
0	40	50	0
0	41	36	0
0	42	37	0
0	43	51	0
0	44	27	0
0	45	34	0
0	46	30	0
0	47	30	0
0	48	28	0
0	49	30	0
1	0	124	0
1	1	127	0
1	2	123	0
1	3	116	0
1	4	119	0
1	5	128	0
1	6	131	0
1	7	128	0
1	8	132	0
1	9	134	0
1	10	45	0
1	11	36	0
1	12	41	0
1	13	42	0
1	14	44	0
1	15	46	0
1	16	49	0
1	17	49	0
1	18	46	0
1	19	41	0
1	20	41	0
1	21	47	0
1	22	61	0
1	23	65	0
1	24	59	0
1	25	56	0
1	26	67	0
1	27	58	0
1	28	39	0
1	29	31	0
1	30	35	0
1	31	38	0
1	32	30	0
1	33	25	0
1	34	32	0
1	35	32	0
1	36	37	0
1	37	42	0
1	38	47	0
1	39	43	0
1	40	50	0
1	41	33	0
1	42	55	0
1	43	31	0
1	44	36	0
1	45	33	0
1	46	31	0
1	47	32	0
1	48	34	0
1	49	26	0
2	0	122	0
2	1	125	0
2	2	122	0
2	3	120	0
2	4	128	0
2	5	127	0
2	6	133	0
2	7	124	0
2	8	126	0
2	9	135	0
2	10	85	0
2	11	35	0
2	12	34	0
2	13	36	0
2	14	39	0
2	15	41	0
2	16	36	0
2	17	42	0
2	18	65	0
2	19	96	0
2	20	121	0
2	21	131	0
2	22	118	0
2	23	111	0
2	24	109	0
2	25	69	0
2	26	45	0
2	27	39	0
2	28	36	0
2	29	39	0
2	30	38	0
2	31	37	0
2	32	37	0
2	33	62	0
2	34	62	0
2	35	46	0
2	36	36	0
2	37	40	0
2	38	41	0
2	39	36	0
2	40	49	0
2	41	43	0
2	42	47	0
2	43	28	0
2	44	35	0
2	45	31	0
2	46	37	0
2	47	34	0
2	48	26	0
2	49	22	0
3	0	119	0
3	1	123	0
3	2	117	0
3	3	119	0
3	4	121	0
3	5	129	0
3	6	131	0
3	7	124	0
3	8	125	0
3	9	133	0
3	10	144	0
3	11	56	0
3	12	35	0
3	13	28	0
