0	0	59	0
0	1	61	0
0	2	62	0
0	3	58	0
0	4	56	0
0	5	63	0
0	6	65	0
0	7	70	0
0	8	70	0
0	9	69	0
0	10	17	0
0	11	14	0
0	12	15	0
0	13	15	0
0	14	16	0
0	15	15	0
0	16	15	0
0	17	15	0
0	18	15	0
0	19	15	0
0	20	15	0
0	21	14	0
0	22	15	0
0	23	15	0
0	24	15	0
0	25	18	0
0	26	20	0
0	27	17	0
0	28	18	0
0	29	15	0
0	30	17	0
0	31	17	0
0	32	15	0
0	33	16	0
0	34	17	0
0	35	16	0
0	36	18	0
0	37	20	0
0	38	20	0
0	39	16	0
0	40	18	0
0	41	18	0
0	42	17	0
0	43	18	0
0	44	14	0
0	45	18	0
0	46	16	0
0	47	16	0
0	48	16	0
0	49	16	0
1	0	64	0
1	1	65	0
1	2	66	0
1	3	56	0
1	4	55	0
1	5	59	0
1	6	65	0
1	7	64	0
1	8	67	0
1	9	68	0
1	10	18	0
1	11	15	0
1	12	17	0
1	13	17	0
1	14	17	0
1	15	15	0
1	16	15	0
1	17	15	0
1	18	16	0
1	19	16	0
1	20	17	0
1	21	19	0
1	22	22	0
1	23	23	0
1	24	20	0
1	25	16	0
1	26	18	0
1	27	19	0
1	28	19	0
1	29	16	0
1	30	17	0
1	31	18	0
1	32	16	0
1	33	15	0
1	34	16	0
1	35	15	0
1	36	17	0
1	37	18	0
1	38	18	0
1	39	17	0
1	40	18	0
1	41	16	0
1	42	19	0
1	43	17	0
1	44	19	0
1	45	18	0
1	46	17	0
1	47	17	0
1	48	17	0
1	49	14	0
2	0	73	0
2	1	68	0
2	2	62	0
2	3	55	0
2	4	61	0
2	5	59	0
2	6	66	0
2	7	60	0
2	8	62	0
2	9	68	0
2	10	39	0
2	11	12	0
2	12	12	0
2	13	12	0
2	14	13	0
2	15	13	0
2	16	14	0
2	17	17	0
2	18	21	0
2	19	23	0
2	20	25	0
2	21	23	0
2	22	21	0
2	23	21	0
2	24	22	0
2	25	26	0
2	26	23	0
2	27	19	0
2	28	18	0
2	29	20	0
2	30	20	0
2	31	17	0
2	32	18	0
2	33	23	0
2	34	25	0
2	35	20	0
2	36	16	0
2	37	17	0
2	38	18	0
2	39	19	0
2	40	18	0
2	41	19	0
2	42	19	0
2	43	15	0
2	44	19	0
2	45	17	0
2	46	17	0
2	47	18	0
2	48	14	0
2	49	13	0
3	0	66	0
3	1	64	0
3	2	54	0
3	3	48	0
3	4	57	0
3	5	58	0
3	6	61	0
3	7	58	0
3	8	60	0
3	9	68	0
3	10	73	0
3	11	23	0
3	12	13	0
3	13	11	0
3	14	13	0
3	15	17	0
3	16	19	0
3	17	24	0
3	18	23	0
3	19	24	0
3	20	21	0
3	21	19	0
3	22	19	0
3	23	18	0
3	24	19	0
3	25	18	0
3	26	19	0
3	27	20	0
3	28	20	0
3	29	20	0
3	30	20	0
3	31	20	0
3	32	18	0
3	33	20	0
3	34	22	0
3	35	26	0
3	36	24	0
3	37	21	0
3	38	16	0
3	39	18	0
3	40	19	0
3	41	21	0
3	42	18	0
3	43	16	0
3	44	17	0
3	45	18	0
3	46	18	0
3	47	15	0
3	48	12	0
3	49	13	0
4	0	57	0
4	1	58	0
4	2	54	0
4	3	47	0
4	4	56	0
4	5	60	0
4	6	57	0
4	7	58	0
4	8	58	0
4	9	69	0
4	10	73	0
4	11	33	0
4	12	14	0
4	13	21	0
4	14	20	0
4	15	18	0
4	16	16	0
4	17	15	0
4	18	16	0
4	19	19	0
4	20	18	0
4	21	18	0
4	22	19	0
4	23	19	0
4	24	19	0
4	25	19	0
4	26	19	0
4	27	19	0
4	28	18	0
4	29	19	0
4	30	18	0
4	31	16	0
4	32	16	0
4	33	16	0
4	34	15	0
4	35	15	0
4	36	18	0
4	37	23	0
4	38	23	0
4	39	18	0
4	40	18	0
4	41	21	0
4	42	19	0
4	43	19	0
4	44	16	0
4	45	19	0
4	46	14	0
4	47	13	0
4	48	16	0
4	49	15	0
5	0	57	0
5	1	58	0
5	2	55	0
5	3	51	0
5	4	50	0
5	5	58	0
5	6	55	0
5	7	57	0
5	8	58	0
5	9	67	0
5	10	70	0
5	11	53	0
5	12	18	0
5	13	15	0
5	14	16	0
5	15	17	0
5	16	18	0
5	17	18	0
